Year,Quarter,Month number,Region,Offence category,Offence type,Alcohol involvement,DV involvement,Total_population,Aboriginal,Non-Aboriginal,Male,Female,Pop_age_0,Pop_age_10,Pop_age_15,Pop_age_20,Pop_age_25,Pop_age_30,Pop_age_35,Pop_age_40,Pop_age_45,Pop_age_5,Pop_age_50,Pop_age_55,Pop_age_60,Pop_age_65,Pop_age_70,Pop_age_75,Pop_age_80,Pop_age_85plus,Cask Wine PAC,Bottled Wine PAC,Fortified Wine PAC,Cider PAC,Standard Spirits PAC,Mixed Spirits PAC,Full-Strength Beer PAC,Mid-Strength Beer PAC,Low-Strength Beer PAC,Total PAC,Number of offences,Alcohol_offences,DV_offences
2017,1,3,Central Australia,"05 Robbery, blackmail, and extortion",Robbery,0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,1,0,0
2017,1,3,Central Australia,061 Burglary - dwelling,House break-ins actual,0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,18,0,0
2017,1,3,Central Australia,061 Burglary - dwelling,House break-ins attempted,0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,4,0,0
2017,1,3,Central Australia,062 Burglary - non-residential,Commercial break-ins actual,0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,19,0,0
2017,1,3,Central Australia,062 Burglary - non-residential,Commercial break-ins attempted,0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,2,0,0
2017,1,3,Central Australia,07 Theft,Illegal use of a motor vehicle,0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,7,0,0
2017,1,3,Central Australia,07 Theft,Theft and related offences (other than MV),0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,132,0,0
2017,1,3,Central Australia,07 Theft,Theft of motor vehicle parts or contents,0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,16,0,0
2017,1,3,Central Australia,11 Property damage offences,Property damage offences,0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,151,0,0
2017,1,3,East Arnhem,02 Assault,Assault,0,0,14469,10362,4107,7315,7154,1221,1375,1316,1114,1302,1324,1164,1039,922,1405,795,642,431,249,109,43,16,2,,,,,,,,,,,6,0,0
2017,1,3,East Arnhem,02 Assault,Assault,0,1,14469,10362,4107,7315,7154,1221,1375,1316,1114,1302,1324,1164,1039,922,1405,795,642,431,249,109,43,16,2,,,,,,,,,,,15,0,15
2017,1,3,East Arnhem,02 Assault,Assault,1,0,14469,10362,4107,7315,7154,1221,1375,1316,1114,1302,1324,1164,1039,922,1405,795,642,431,249,109,43,16,2,,,,,,,,,,,4,4,0
2017,1,3,East Arnhem,02 Assault,Assault,1,1,14469,10362,4107,7315,7154,1221,1375,1316,1114,1302,1324,1164,1039,922,1405,795,642,431,249,109,43,16,2,,,,,,,,,,,5,5,5
2017,1,3,East Arnhem,03 Sexual offences,Sexual assault,0,0,14469,10362,4107,7315,7154,1221,1375,1316,1114,1302,1324,1164,1039,922,1405,795,642,431,249,109,43,16,2,,,,,,,,,,,2,0,0
2017,1,3,East Arnhem,04 Harm or endanger persons,Harassment and private nuisance,0,0,14469,10362,4107,7315,7154,1221,1375,1316,1114,1302,1324,1164,1039,922,1405,795,642,431,249,109,43,16,2,,,,,,,,,,,1,0,0
2017,1,3,East Arnhem,04 Harm or endanger persons,Other dangerous or negligent acts endangering persons,0,0,14469,10362,4107,7315,7154,1221,1375,1316,1114,1302,1324,1164,1039,922,1405,795,642,431,249,109,43,16,2,,,,,,,,,,,4,0,0
2017,1,3,East Arnhem,061 Burglary - dwelling,House break-ins actual,0,0,14469,10362,4107,7315,7154,1221,1375,1316,1114,1302,1324,1164,1039,922,1405,795,642,431,249,109,43,16,2,,,,,,,,,,,3,0,0
2017,1,3,East Arnhem,061 Burglary - dwelling,House break-ins attempted,0,0,14469,10362,4107,7315,7154,1221,1375,1316,1114,1302,1324,1164,1039,922,1405,795,642,431,249,109,43,16,2,,,,,,,,,,,2,0,0
2017,1,3,East Arnhem,062 Burglary - non-residential,Commercial break-ins actual,0,0,14469,10362,4107,7315,7154,1221,1375,1316,1114,1302,1324,1164,1039,922,1405,795,642,431,249,109,43,16,2,,,,,,,,,,,16,0,0
2017,1,3,East Arnhem,062 Burglary - non-residential,Commercial break-ins attempted,0,0,14469,10362,4107,7315,7154,1221,1375,1316,1114,1302,1324,1164,1039,922,1405,795,642,431,249,109,43,16,2,,,,,,,,,,,1,0,0
2017,1,3,East Arnhem,07 Theft,Illegal use of a motor vehicle,0,0,14469,10362,4107,7315,7154,1221,1375,1316,1114,1302,1324,1164,1039,922,1405,795,642,431,249,109,43,16,2,,,,,,,,,,,3,0,0
2017,1,3,East Arnhem,07 Theft,Theft and related offences (other than MV),0,0,14469,10362,4107,7315,7154,1221,1375,1316,1114,1302,1324,1164,1039,922,1405,795,642,431,249,109,43,16,2,,,,,,,,,,,30,0,0
2017,1,3,East Arnhem,07 Theft,Theft of motor vehicle parts or contents,0,0,14469,10362,4107,7315,7154,1221,1375,1316,1114,1302,1324,1164,1039,922,1405,795,642,431,249,109,43,16,2,,,,,,,,,,,1,0,0
2017,1,3,East Arnhem,11 Property damage offences,Property damage offences,0,0,14469,10362,4107,7315,7154,1221,1375,1316,1114,1302,1324,1164,1039,922,1405,795,642,431,249,109,43,16,2,,,,,,,,,,,31,0,0
2017,1,3,Greater Darwin,02 Assault,Assault,0,0,148752,18172,130580,78208,70544,11088,8828,7969,10403,14992,14984,12479,10861,10583,10127,9417,8476,6789,5119,3167,1906,867,697,,,,,,,,,,,61,0,0
2017,1,3,Greater Darwin,02 Assault,Assault,0,1,148752,18172,130580,78208,70544,11088,8828,7969,10403,14992,14984,12479,10861,10583,10127,9417,8476,6789,5119,3167,1906,867,697,,,,,,,,,,,35,0,35
2017,1,3,Greater Darwin,02 Assault,Assault,1,0,148752,18172,130580,78208,70544,11088,8828,7969,10403,14992,14984,12479,10861,10583,10127,9417,8476,6789,5119,3167,1906,867,697,,,,,,,,,,,76,76,0
2017,1,3,Greater Darwin,02 Assault,Assault,1,1,148752,18172,130580,78208,70544,11088,8828,7969,10403,14992,14984,12479,10861,10583,10127,9417,8476,6789,5119,3167,1906,867,697,,,,,,,,,,,55,55,55
2017,1,3,Greater Darwin,02 Assault,Other acts intended to cause injury,0,0,148752,18172,130580,78208,70544,11088,8828,7969,10403,14992,14984,12479,10861,10583,10127,9417,8476,6789,5119,3167,1906,867,697,,,,,,,,,,,2,0,0
2017,1,3,Greater Darwin,03 Sexual offences,Non-assaultive sexual offences,0,0,148752,18172,130580,78208,70544,11088,8828,7969,10403,14992,14984,12479,10861,10583,10127,9417,8476,6789,5119,3167,1906,867,697,,,,,,,,,,,3,0,0
2017,1,3,Greater Darwin,03 Sexual offences,Sexual assault,0,0,148752,18172,130580,78208,70544,11088,8828,7969,10403,14992,14984,12479,10861,10583,10127,9417,8476,6789,5119,3167,1906,867,697,,,,,,,,,,,13,0,0
2017,1,3,Greater Darwin,04 Harm or endanger persons,Deprivation of liberty /false imprisonment,0,0,148752,18172,130580,78208,70544,11088,8828,7969,10403,14992,14984,12479,10861,10583,10127,9417,8476,6789,5119,3167,1906,867,697,,,,,,,,,,,3,0,0
2017,1,3,Greater Darwin,04 Harm or endanger persons,Harassment and private nuisance,0,0,148752,18172,130580,78208,70544,11088,8828,7969,10403,14992,14984,12479,10861,10583,10127,9417,8476,6789,5119,3167,1906,867,697,,,,,,,,,,,2,0,0
2017,1,3,Greater Darwin,04 Harm or endanger persons,Other dangerous or negligent acts endangering persons,0,0,148752,18172,130580,78208,70544,11088,8828,7969,10403,14992,14984,12479,10861,10583,10127,9417,8476,6789,5119,3167,1906,867,697,,,,,,,,,,,5,0,0
2017,1,3,Greater Darwin,04 Harm or endanger persons,Threatening behaviour,0,0,148752,18172,130580,78208,70544,11088,8828,7969,10403,14992,14984,12479,10861,10583,10127,9417,8476,6789,5119,3167,1906,867,697,,,,,,,,,,,3,0,0
2017,1,3,Greater Darwin,"05 Robbery, blackmail, and extortion",Robbery,0,0,148752,18172,130580,78208,70544,11088,8828,7969,10403,14992,14984,12479,10861,10583,10127,9417,8476,6789,5119,3167,1906,867,697,,,,,,,,,,,3,0,0
2017,1,3,Greater Darwin,061 Burglary - dwelling,House break-ins actual,0,0,148752,18172,130580,78208,70544,11088,8828,7969,10403,14992,14984,12479,10861,10583,10127,9417,8476,6789,5119,3167,1906,867,697,,,,,,,,,,,129,0,0
2017,1,3,Greater Darwin,061 Burglary - dwelling,House break-ins attempted,0,0,148752,18172,130580,78208,70544,11088,8828,7969,10403,14992,14984,12479,10861,10583,10127,9417,8476,6789,5119,3167,1906,867,697,,,,,,,,,,,17,0,0
2017,1,3,Greater Darwin,062 Burglary - non-residential,Commercial break-ins actual,0,0,148752,18172,130580,78208,70544,11088,8828,7969,10403,14992,14984,12479,10861,10583,10127,9417,8476,6789,5119,3167,1906,867,697,,,,,,,,,,,96,0,0
2017,1,3,Greater Darwin,062 Burglary - non-residential,Commercial break-ins attempted,0,0,148752,18172,130580,78208,70544,11088,8828,7969,10403,14992,14984,12479,10861,10583,10127,9417,8476,6789,5119,3167,1906,867,697,,,,,,,,,,,11,0,0
2017,1,3,Greater Darwin,07 Theft,Illegal use of a motor vehicle,0,0,148752,18172,130580,78208,70544,11088,8828,7969,10403,14992,14984,12479,10861,10583,10127,9417,8476,6789,5119,3167,1906,867,697,,,,,,,,,,,60,0,0
2017,1,3,Greater Darwin,07 Theft,Theft and related offences (other than MV),0,0,148752,18172,130580,78208,70544,11088,8828,7969,10403,14992,14984,12479,10861,10583,10127,9417,8476,6789,5119,3167,1906,867,697,,,,,,,,,,,405,0,0
2017,1,3,Greater Darwin,07 Theft,Theft of motor vehicle parts or contents,0,0,148752,18172,130580,78208,70544,11088,8828,7969,10403,14992,14984,12479,10861,10583,10127,9417,8476,6789,5119,3167,1906,867,697,,,,,,,,,,,63,0,0
2017,1,3,Greater Darwin,11 Property damage offences,Property damage offences,0,0,148752,18172,130580,78208,70544,11088,8828,7969,10403,14992,14984,12479,10861,10583,10127,9417,8476,6789,5119,3167,1906,867,697,,,,,,,,,,,367,0,0
2017,1,3,Top End,02 Assault,Assault,0,0,17232,12769,4463,8812,8420,1420,1368,1293,1373,1491,1446,1283,1146,1166,1580,1102,866,755,483,256,130,39,35,,,,,,,,,,,6,0,0
2017,1,3,Top End,02 Assault,Assault,0,1,17232,12769,4463,8812,8420,1420,1368,1293,1373,1491,1446,1283,1146,1166,1580,1102,866,755,483,256,130,39,35,,,,,,,,,,,27,0,27
2017,1,3,Top End,02 Assault,Assault,1,0,17232,12769,4463,8812,8420,1420,1368,1293,1373,1491,1446,1283,1146,1166,1580,1102,866,755,483,256,130,39,35,,,,,,,,,,,5,5,0
2017,1,3,Top End,02 Assault,Assault,1,1,17232,12769,4463,8812,8420,1420,1368,1293,1373,1491,1446,1283,1146,1166,1580,1102,866,755,483,256,130,39,35,,,,,,,,,,,10,10,10
2017,1,3,Top End,03 Sexual offences,Sexual assault,0,0,17232,12769,4463,8812,8420,1420,1368,1293,1373,1491,1446,1283,1146,1166,1580,1102,866,755,483,256,130,39,35,,,,,,,,,,,1,0,0
2017,1,3,Top End,04 Harm or endanger persons,Harassment and private nuisance,0,0,17232,12769,4463,8812,8420,1420,1368,1293,1373,1491,1446,1283,1146,1166,1580,1102,866,755,483,256,130,39,35,,,,,,,,,,,3,0,0
2017,1,3,Top End,04 Harm or endanger persons,Threatening behaviour,0,0,17232,12769,4463,8812,8420,1420,1368,1293,1373,1491,1446,1283,1146,1166,1580,1102,866,755,483,256,130,39,35,,,,,,,,,,,2,0,0
2017,1,3,Top End,061 Burglary - dwelling,House break-ins actual,0,0,17232,12769,4463,8812,8420,1420,1368,1293,1373,1491,1446,1283,1146,1166,1580,1102,866,755,483,256,130,39,35,,,,,,,,,,,14,0,0
2017,1,3,Top End,061 Burglary - dwelling,House break-ins attempted,0,0,17232,12769,4463,8812,8420,1420,1368,1293,1373,1491,1446,1283,1146,1166,1580,1102,866,755,483,256,130,39,35,,,,,,,,,,,2,0,0
2017,1,3,Top End,062 Burglary - non-residential,Commercial break-ins actual,0,0,17232,12769,4463,8812,8420,1420,1368,1293,1373,1491,1446,1283,1146,1166,1580,1102,866,755,483,256,130,39,35,,,,,,,,,,,5,0,0
2017,1,3,Top End,062 Burglary - non-residential,Commercial break-ins attempted,0,0,17232,12769,4463,8812,8420,1420,1368,1293,1373,1491,1446,1283,1146,1166,1580,1102,866,755,483,256,130,39,35,,,,,,,,,,,3,0,0
2017,1,3,Top End,07 Theft,Illegal use of a motor vehicle,0,0,17232,12769,4463,8812,8420,1420,1368,1293,1373,1491,1446,1283,1146,1166,1580,1102,866,755,483,256,130,39,35,,,,,,,,,,,2,0,0
2017,1,3,Top End,07 Theft,Theft and related offences (other than MV),0,0,17232,12769,4463,8812,8420,1420,1368,1293,1373,1491,1446,1283,1146,1166,1580,1102,866,755,483,256,130,39,35,,,,,,,,,,,30,0,0
2017,1,3,Top End,07 Theft,Theft of motor vehicle parts or contents,0,0,17232,12769,4463,8812,8420,1420,1368,1293,1373,1491,1446,1283,1146,1166,1580,1102,866,755,483,256,130,39,35,,,,,,,,,,,1,0,0
2017,1,3,Top End,11 Property damage offences,Property damage offences,0,0,17232,12769,4463,8812,8420,1420,1368,1293,1373,1491,1446,1283,1146,1166,1580,1102,866,755,483,256,130,39,35,,,,,,,,,,,48,0,0
2017,2,4,Barkly,02 Assault,Assault,0,0,7273,5193,2080,3754,3519,680,557,549,680,681,615,484,424,454,662,420,354,310,193,116,63,30,1,,,,,,,,,,,3,0,0
2017,2,4,Barkly,02 Assault,Assault,0,1,7273,5193,2080,3754,3519,680,557,549,680,681,615,484,424,454,662,420,354,310,193,116,63,30,1,,,,,,,,,,,8,0,8
2017,2,4,Barkly,02 Assault,Assault,1,0,7273,5193,2080,3754,3519,680,557,549,680,681,615,484,424,454,662,420,354,310,193,116,63,30,1,,,,,,,,,,,3,3,0
2017,2,4,Barkly,02 Assault,Assault,1,1,7273,5193,2080,3754,3519,680,557,549,680,681,615,484,424,454,662,420,354,310,193,116,63,30,1,,,,,,,,,,,35,35,35
2017,2,4,Barkly,03 Sexual offences,Sexual assault,0,0,7273,5193,2080,3754,3519,680,557,549,680,681,615,484,424,454,662,420,354,310,193,116,63,30,1,,,,,,,,,,,2,0,0
2017,2,4,Barkly,061 Burglary - dwelling,House break-ins actual,0,0,7273,5193,2080,3754,3519,680,557,549,680,681,615,484,424,454,662,420,354,310,193,116,63,30,1,,,,,,,,,,,1,0,0
2017,2,4,Barkly,062 Burglary - non-residential,Commercial break-ins actual,0,0,7273,5193,2080,3754,3519,680,557,549,680,681,615,484,424,454,662,420,354,310,193,116,63,30,1,,,,,,,,,,,7,0,0
2017,2,4,Barkly,062 Burglary - non-residential,Commercial break-ins attempted,0,0,7273,5193,2080,3754,3519,680,557,549,680,681,615,484,424,454,662,420,354,310,193,116,63,30,1,,,,,,,,,,,1,0,0
2017,2,4,Barkly,07 Theft,Illegal use of a motor vehicle,0,0,7273,5193,2080,3754,3519,680,557,549,680,681,615,484,424,454,662,420,354,310,193,116,63,30,1,,,,,,,,,,,1,0,0
2017,2,4,Barkly,07 Theft,Theft and related offences (other than MV),0,0,7273,5193,2080,3754,3519,680,557,549,680,681,615,484,424,454,662,420,354,310,193,116,63,30,1,,,,,,,,,,,17,0,0
2017,2,4,Barkly,07 Theft,Theft of motor vehicle parts or contents,0,0,7273,5193,2080,3754,3519,680,557,549,680,681,615,484,424,454,662,420,354,310,193,116,63,30,1,,,,,,,,,,,2,0,0
2017,2,4,Barkly,11 Property damage offences,Property damage offences,0,0,7273,5193,2080,3754,3519,680,557,549,680,681,615,484,424,454,662,420,354,310,193,116,63,30,1,,,,,,,,,,,22,0,0
2017,2,4,Big Rivers,02 Assault,Assault,0,0,21403,12258,9145,11010,10393,1900,1629,1630,1739,2090,1825,1445,1195,1448,1867,1230,1077,867,626,394,237,115,89,,,,,,,,,,,11,0,0
2017,2,4,Big Rivers,02 Assault,Assault,0,1,21403,12258,9145,11010,10393,1900,1629,1630,1739,2090,1825,1445,1195,1448,1867,1230,1077,867,626,394,237,115,89,,,,,,,,,,,24,0,24
2017,2,4,Big Rivers,02 Assault,Assault,1,0,21403,12258,9145,11010,10393,1900,1629,1630,1739,2090,1825,1445,1195,1448,1867,1230,1077,867,626,394,237,115,89,,,,,,,,,,,10,10,0
2017,2,4,Big Rivers,02 Assault,Assault,1,1,21403,12258,9145,11010,10393,1900,1629,1630,1739,2090,1825,1445,1195,1448,1867,1230,1077,867,626,394,237,115,89,,,,,,,,,,,35,35,35
2017,2,4,Big Rivers,03 Sexual offences,Sexual assault,0,0,21403,12258,9145,11010,10393,1900,1629,1630,1739,2090,1825,1445,1195,1448,1867,1230,1077,867,626,394,237,115,89,,,,,,,,,,,6,0,0
2017,2,4,Big Rivers,04 Harm or endanger persons,Harassment and private nuisance,0,0,21403,12258,9145,11010,10393,1900,1629,1630,1739,2090,1825,1445,1195,1448,1867,1230,1077,867,626,394,237,115,89,,,,,,,,,,,2,0,0
2017,2,4,Big Rivers,04 Harm or endanger persons,Other dangerous or negligent acts endangering persons,0,0,21403,12258,9145,11010,10393,1900,1629,1630,1739,2090,1825,1445,1195,1448,1867,1230,1077,867,626,394,237,115,89,,,,,,,,,,,1,0,0
2017,2,4,Big Rivers,04 Harm or endanger persons,Threatening behaviour,0,0,21403,12258,9145,11010,10393,1900,1629,1630,1739,2090,1825,1445,1195,1448,1867,1230,1077,867,626,394,237,115,89,,,,,,,,,,,3,0,0
2017,2,4,Big Rivers,061 Burglary - dwelling,House break-ins actual,0,0,21403,12258,9145,11010,10393,1900,1629,1630,1739,2090,1825,1445,1195,1448,1867,1230,1077,867,626,394,237,115,89,,,,,,,,,,,12,0,0
2017,2,4,Big Rivers,061 Burglary - dwelling,House break-ins attempted,0,0,21403,12258,9145,11010,10393,1900,1629,1630,1739,2090,1825,1445,1195,1448,1867,1230,1077,867,626,394,237,115,89,,,,,,,,,,,7,0,0
2017,2,4,Big Rivers,062 Burglary - non-residential,Commercial break-ins actual,0,0,21403,12258,9145,11010,10393,1900,1629,1630,1739,2090,1825,1445,1195,1448,1867,1230,1077,867,626,394,237,115,89,,,,,,,,,,,12,0,0
2017,2,4,Big Rivers,062 Burglary - non-residential,Commercial break-ins attempted,0,0,21403,12258,9145,11010,10393,1900,1629,1630,1739,2090,1825,1445,1195,1448,1867,1230,1077,867,626,394,237,115,89,,,,,,,,,,,1,0,0
2017,2,4,Big Rivers,07 Theft,Illegal use of a motor vehicle,0,0,21403,12258,9145,11010,10393,1900,1629,1630,1739,2090,1825,1445,1195,1448,1867,1230,1077,867,626,394,237,115,89,,,,,,,,,,,6,0,0
2017,2,4,Big Rivers,07 Theft,Theft and related offences (other than MV),0,0,21403,12258,9145,11010,10393,1900,1629,1630,1739,2090,1825,1445,1195,1448,1867,1230,1077,867,626,394,237,115,89,,,,,,,,,,,46,0,0
2017,2,4,Big Rivers,11 Property damage offences,Property damage offences,0,0,21403,12258,9145,11010,10393,1900,1629,1630,1739,2090,1825,1445,1195,1448,1867,1230,1077,867,626,394,237,115,89,,,,,,,,,,,50,0,0
2017,2,4,Central Australia,02 Assault,Assault,0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,31,0,0
2017,2,4,Central Australia,02 Assault,Assault,0,1,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,28,0,28
2017,2,4,Central Australia,02 Assault,Assault,1,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,36,36,0
2017,2,4,Central Australia,02 Assault,Assault,1,1,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,50,50,50
2017,2,4,Central Australia,03 Sexual offences,Non-assaultive sexual offences,0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,1,0,0
2017,2,4,Central Australia,03 Sexual offences,Sexual assault,0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,13,0,0
2017,2,4,Central Australia,04 Harm or endanger persons,Harassment and private nuisance,0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,1,0,0
2017,2,4,Central Australia,04 Harm or endanger persons,Other dangerous or negligent acts endangering persons,0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,6,0,0
2017,2,4,Central Australia,04 Harm or endanger persons,Threatening behaviour,0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,4,0,0
2017,2,4,Central Australia,"05 Robbery, blackmail, and extortion",Robbery,0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,1,0,0
2017,2,4,Central Australia,061 Burglary - dwelling,House break-ins actual,0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,19,0,0
2017,2,4,Central Australia,061 Burglary - dwelling,House break-ins attempted,0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,1,0,0
2017,2,4,Central Australia,062 Burglary - non-residential,Commercial break-ins actual,0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,27,0,0
2017,2,4,Central Australia,062 Burglary - non-residential,Commercial break-ins attempted,0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,6,0,0
2017,2,4,Central Australia,07 Theft,Illegal use of a motor vehicle,0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,7,0,0
2017,2,4,Central Australia,07 Theft,Theft and related offences (other than MV),0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,109,0,0
2017,2,4,Central Australia,07 Theft,Theft of motor vehicle parts or contents,0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,13,0,0
2017,2,4,Central Australia,11 Property damage offences,Property damage offences,0,0,38283,16290,21993,19005,19278,2890,2490,2330,2717,3619,3619,2922,2683,2730,2863,2524,2358,1852,1138,683,414,260,191,,,,,,,,,,,125,0,0
2017,2,4,East Arnhem,02 Assault,Assault,0,0,14469,10362,4107,7315,7154,1221,1375,1316,1114,1302,1324,1164,1039,922,1405,795,642,431,249,109,43,16,2,,,,,,,,,,,6,0,0
2017,2,4,East Arnhem,02 Assault,Assault,0,1,14469,10362,4107,7315,7154,1221,1375,1316,1114,1302,1324,1164,1039,922,1405,795,642,431,249,109,43,16,2,,,,,,,,,,,26,0,26
2017,2,4,East Arnhem,02 Assault,Assault,1,0,14469,10362,4107,7315,7154,1221,1375,1316,1114,1302,1324,1164,1039,922,1405,795,642,431,249,109,43,16,2,,,,,,,,,,,1,1,0
2017,2,4,East Arnhem,02 Assault,Assault,1,1,14469,10362,4107,7315,7154,1221,1375,1316,1114,1302,1324,1164,1039,922,1405,795,642,431,249,109,43,16,2,,,,,,,,,,,4,4,4
2017,2,4,East Arnhem,03 Sexual offences,Non-assaultive sexual offences,0,0,14469,10362,4107,7315,7154,1221,1375,1316,1114,1302,1324,1164,1039,922,1405,795,642,431,249,109,43,16,2,,,,,,,,,,,1,0,0
